SPX,BUY,LIMIT,IOC,4128,1.1978000,None,FILLED,25,4128,1750713004190,4944.5184
PROM,SELL,LIMIT,IOC,79.7,4.0980000,None,FILLED,55.7,79.7,1750713006500,326.6106
BID,BUY,LIMIT,IOC,2264,0.1309100,None,FILLED,267,2264,1750713009548,296.38024
AERGO,BUY,LIMIT,IOC,367,0.1329200,None,FILLED,367,367,1750713013303,48.78164
SQD,BUY,LIMIT,IOC,285,0.1575100,None,FILLED,222,285,1750713013303,44.890350000000005
LQTY,SELL,LIMIT,IOC,23.0,1.349900,None,FILLED,15.2,23.0,1750713015392,31.047700000000003
MOVE,SELL,LIMIT,IOC,188,0.1554000,None,FILLED,188,188,1750713025433,29.215200000000003
MOVE,SELL,LIMIT,IOC,2918,0.1553000,None,FILLED,2918,2918,1750713039098,453.1654
FARTCOIN,SELL,LIMIT,IOC,4757.5,0.9814000,None,FILLED,552.6,4757.5,1750713043598,4669.0105
FARTCOIN,SELL,LIMIT,IOC,193.4,0.9807000,None,FILLED,193.4,193.4,1750713045396,189.66738
MOVE,SELL,LIMIT,IOC,411,0.1551000,None,FILLED,411,411,1750713046049,63.7461
RESOLV,SELL,LIMIT,IOC,10028,0.2158600,None,FILLED,10,10028,1750713058384,2164.64408
LQTY,SELL,LIMIT,IOC,25.8,1.344700,None,FILLED,1.6,25.8,1750713070261,34.69326
FUN,BUY,LIMIT,IOC,2819,0.0101710,None,FILLED,711,2819,1750713074436,28.672048999999998
HBAR,BUY,LIMIT,IOC,51118,0.14737,None,FILLED,4497,51118,1750713100534,7533.25966
1000000BOB,SELL,LIMIT,IOC,10000,0.0371800,None,FILLED,3005,10000,1750713109322,371.79999999999995
AERGO,SELL,LIMIT,IOC,190,0.1284000,None,FILLED,190,190,1750713133519,24.395999999999997
SXT,BUY,LIMIT,IOC,906,0.0734400,None,FILLED,906,906,1750713134434,66.53664
TIA,SELL,LIMIT,IOC,885,1.4843000,None,FILLED,15,885,1750713142308,1313.6055
BID,BUY,LIMIT,IOC,337,0.1314700,None,FILLED,337,337,1750713162104,44.30539
TIA,SELL,LIMIT,IOC,6,1.4827000,None,FILLED,6,6,1750713162156,8.8962
TUT,BUY,LIMIT,IOC,2214,0.0460600,None,FILLED,2214,2214,1750713179089,101.97684
SXT,BUY,LIMIT,IOC,702,0.0738500,None,FILLED,702,702,1750713189516,51.8427
SXT,BUY,LIMIT,IOC,3700,0.0739800,None,FILLED,572,3700,1750713193206,273.726
MUBARAK,SELL,LIMIT,IOC,29849,0.0335800,None,FILLED,16559,29849,1750713196523,1002.3294199999999
MYX,SELL,LIMIT,IOC,328,0.0862800,None,FILLED,328,328,1750713205325,28.29984
MYX,SELL,LIMIT,IOC,364,0.0862358,None,FILLED,364,364,1750713212331,31.3898312
BTC,BUY,LIMIT,IOC,0.001,104293.90,None,FILLED,0.001,0.001,1750713216083,104.2939
BTCUSDC,BUY,LIMIT,IOC,0.025,104363.5,None,FILLED,0.025,0.025,1750713217356,2609.0875
BTC,BUY,LIMIT,IOC,0.490,104301.20,None,FILLED,0.322,0.490,1750713218106,51107.587999999996
BID,BUY,LIMIT,IOC,538,0.1318100,None,FILLED,86,538,1750713219166,70.91378
BTC,BUY,LIMIT,IOC,0.006,104307.20,None,FILLED,0.006,0.006,1750713220043,625.8432
HIPPO,SELL,LIMIT,IOC,2251732,0.0016630,None,FILLED,223678,2251732,1750713224473,3744.6303159999998
MAGIC,SELL,LIMIT,IOC,77.3,0.139300,None,FILLED,77.3,77.3,1750713228443,10.76789
BID,BUY,LIMIT,IOC,285,0.1322400,None,FILLED,285,285,1750713232227,37.6884
BID,BUY,LIMIT,IOC,7787,0.1322902,None,FILLED,568,7787,1750713233970,1030.1437874
BID,BUY,LIMIT,IOC,12494,0.1325500,None,FILLED,4584,12494,1750713235041,1656.0797
BID,BUY,LIMIT,IOC,182,0.1328100,None,FILLED,15,182,1750713238231,24.17142
